,,□,スーパー（販売企画）,・１品単価のアップはまだ続くと考えられるが、前年あったプレミアム付商品券の影響がしばらく続くと考えられる。またバイヤーからの話では青果物などの価格高騰もあり売りにくいとのこともあり、買上点数や来客数のマイナスがあると思われ、やや悪くなる状況が出てくるとみている。,,
,,□,コンビニ（エリア担当）,・観光客、インバウンド、ブランド転換等の要因はあるが、今後も購買意欲は衰えず続くと思われる。地域によっては供給不足解消のために、物流改善が課題となる。,,
,,□,コンビニ（代表者）,・県経済はインバウンドによる爆買いに多少の陰りは見えるものの、安定して推移すると考える。,,
,,□,衣料品専門店（経営者）,・今月は、前月に引き続きセール時期であるが、秋物の入替え時期でもある。今月はセールの売上で、商品の希少化がそれほど進んでいる状況ではない。次の季節の商品もそれほど動いているわけでもない。これから来月の商品の動きに期待している。,,
,,□,衣料品専門店（経営者）,・当店には少なからず顧客がおり、周囲もそう変わらないとみている。ただ季節の変わり目は一時的にどこでもあるかと考えるが、甲子園やオリンピックなど夏のイベントが終了し、少し落ち込むのではないか。,,
,,□,乗用車販売店（経理担当）,・新商品の受注状況、法人の受注状況からみても、県内経済はしばらく良い状況で続きそうである。,,
,,□,その他専門店［書籍］（店長）,・特に大きく変化する要因が見当たらない。,,
,,□,観光型ホテル（マーケティング担当）,・現段階の予約状況から推測される今後２～３か月後の客室稼働率は、今月同様に前年同月実績を上回る見込みである。,,
,,□,旅行代理店（マネージャー）,・景気の良い話も世間にはあるが、中小企業では特に変わらないとみている。,,
,,□,通信会社（サービス担当）,・格安スマホの台頭、携帯会社間の新規切替キャッシュバック競争が終了し、携帯が市場に出回り新規契約はかなり厳しくなっており、新サービスで取り戻そうとしている。,,
,,□,住宅販売会社（代表取締役）,・他社設計での競合見積の相談も多いが、現場代理人の不足感があり見積案件も選定しなくてはいけない現状である。,,
,,▲,その他専門店［楽器］（経営者）,・売上減少と経費の増加、価格競争など厳しい状況が続く。,,
,,▲,観光名所（職員）,・新聞で募集する国内団体旅行の設定が少なくなってきている。九州の復興ツアーに流れている。,,
,,×,商店街（代表者）,・大型店は、バーゲン等で値段を調整して客を集めているが、商店街の零細企業にとっては、毎月売上が大変落ちていて危機感を持っている。観光客も見学はするが、なかなか物品の購入には至らなくて、このままでは商店街はどうなるか分からない、と皆が口々に言っている。,,
,,×,その他飲食［居酒屋］（経営者）,・労働基準監督署の影響を受けない個人店か、資本力がありシステムで動かせる本土のチェーン店が増えてきており、地元の中堅の飲食店は非常に厳しい環境にある。入客以上に、技術者等労働力不足が深刻である。,,
"企業
動向
関連

(沖縄)",,◎,－,－,,
,,○,輸送業（代表者）,・公共工事の端境期の中、宮古島や石垣でリゾート関連の民間工事が本格化しつつある。,,
,,□,食料品製造業（総務）,・売上が横ばいで、増加に転ずるような勢いも感じられない。,,
,,□,窯業・土石製品製造業（経営者）,・特に変動は無い。,,
,,□,建設業（経営者）,・相談の来場組数が減少している。,,
,,□,輸送業（営業）,・10月以降の最低賃金上昇により収益悪化となる。荷主への人件費上昇分の転嫁も来期以降となる見込みだが、確実に獲得できるものでもない。,,
,,□,広告代理店（営業担当）,・県内企業の販促投資はほとんど変わっていないように感じる。全体としては、一括交付金による補助事業や県外及び海外企業の沖縄進出に伴う予算投下により増加傾向にあるように思われるが、先行きを見通せない感は否めない。,,
