,,□,スーパー（人事）,販売量の動き,・台風の影響による増減はあったが、全体としては売上は前年並みである。連休中の人の動きは活発になっている。,
,,□,スーパー（財務担当）,来客数の動き,・新型コロナウイルス感染症による過去の行動制限の反動はみられるものの、外食控えは続いており、総菜の売上は順調に推移している。,
,,□,衣料品専門店（営業責任者）,販売量の動き,・月中旬までの売上は、新型コロナウイルス感染症発生前と比較して下回るものの、やや好調に推移していたが、下旬にかけては、後半の３連休に台風の影響で全店休業としたことから、売上が大幅に減少した。最終的な売上は前年比120％程度での着地となるが、新型コロナウイルス感染症発生前と比べるとかなり厳しい。,
,,□,乗用車販売業（営業担当）,販売量の動き,・契約に至るが、半導体不足の影響により長納期となり売上が立ちにくい。,
,,□,乗用車販売店（従業員）,販売量の動き,・モデルチェンジによる新型車の発売もあり、今月の新車受注台数は前年を上回りそうである。,
,,□,乗用車販売店（役員）,販売量の動き,・生産台数が若干上向いてきたが、まだまだ安心できる状況ではない。,
,,□,その他小売［ショッピングセンター］（総務部担当部長）,販売量の動き,・新型コロナウイルス感染症発生以前の2019年度との比較において、３か月前からの販売量のトレンドは大きくは変わってはいない。,
,,□,都市型ホテル（経営者）,来客数の動き,・宿泊は堅調に推移しており新型コロナウイルス感染症発生前に戻りつつある。,
,,□,通信会社（営業部長）,販売量の動き,・販売量は大きな変化がみられず、安定している状況が続いている。,
,,□,通信会社（社員）,販売量の動き,・会社としては、優秀な営業スタッフの稼働により契約獲得状況は上向きであるが、接触を拒む客も散見されることから全体的にみると売上は前月と変わらない。,
,,□,観光遊園地（職員）,お客様の様子,・新型コロナウイルス感染症の影響が残っているが、景気回復の兆しは見受けられる。,
,,□,競輪競馬（マネージャー）,販売量の動き,・売上は堅調に推移している。,
,,▲,商店街（代表者）,お客様の様子,・物価上昇による消耗品等の値上げが消費に響いている。新型コロナウイルス感染症の影響は減少しているが、自粛や抑制されていた期間が長かった影響で、客の動向・志向が多少なりとも変化している。また円安傾向の継続や株価の下落により難しい状況が続いている。,
,,▲,商店街（代表者）,それ以外,・日銀短観だけが強気の見通しを崩していないが、国内外の状況は、消費経済にとってほとんど全てがネガティブな環境であり四面楚歌の状態である。唯一の救いは、ようやく各地の街づくり手法が｢コンパクトシティー」や、人中心の空間、歩きたくなる魅力的な市街地づくりを進める「ウォーカブル」という真の21世紀型発想にようやく気付き始めたことである。,
,,▲,商店街（代表者）,来客数の動き,・新型コロナウイルス感染症の第７波のピークは過ぎているが、新型コロナウイルスの新規感染者数がなかなか下がりきらないこともあり、日中、夜間共に商店街の人出は減ったままである。売上増加の要素は今のところはない。,
,,▲,一般小売店［書籍］（営業担当）,販売量の動き,・今月初めから現在に至るまで店頭売上、外商売上共に前年比で減少傾向が継続している。,
