,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・忘年会シーズンになり、コロナ禍が落ち着いたことで久しぶりに実施する企業も増えている。ホテルなどの開催が多いが、参加会費が新型コロナウイルス感染症発生前の２～３割増しになっており、ホテルの人件費や食材などの高騰を価格に転嫁していると考えられ、今後はこうした会合の参加も厳しくなると予想される。,
,,▲,職業安定所（職員）,周辺企業の様子,・慢性的な人手不足や物価高、人件費の上昇の影響で、飲食店や小売店などの小規模事業所で廃業や事業縮小が増加している。,
,,×,－,－,－,
,,,,,,
　12．沖縄（地域別調査機関：一般財団法人南西地域産業活性化センター）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(沖縄)",,◎,一般小売店［酒］（店長）,販売量の動き,・観光客の入客が増えている。飲食店の客足も戻ってきている。,
,,◎,コンビニ（経営企画担当）,来客数の動き,・３か月前から来客数の流れを前年と比較したときに、今年は来客数が伸び続けている。,
,,◎,その他専門店［陶器］（製造）,販売量の動き,・11月は大きめの陶器祭りが重なること、年末年始も繁忙期のためそれに向けての注文が入るなど忙しい時期である。祭りに合わせて来訪する県外の陶器好きも多いとのことである。,
,,○,百貨店（経営担当）,販売量の動き,・３か月前は台風により、臨時休業日３日間があったため買上点数が増加している。,
,,○,スーパー（企画担当）,販売量の動き,・今月は来客数が伸びていることで売上を伸ばしている。,
,,○,コンビニ（経営者）,来客数の動き,・来客数が増えてきており、客単価が上がって売上が伸びている。,
,,○,旅行代理店（マネージャー）,販売量の動き,・販売量、売上共に大分戻ってきた様子ではある。前年比では120％を超えている。,
,,○,通信会社（営業担当）,来客数の動き,・来客数が前年を上回っており店舗は活気付いている。販売はいまだ横ばいだが、人気の新商品の在庫供給も潤沢になってきているので12月には期待できる。,
,,□,乗用車販売店（経理担当）,お客様の様子,・イベントでの集客も好調であり、購買意欲もある。,
,,□,一般レストラン（代表者）,来客数の動き,・来客が増えている雰囲気はないが、そこまで減ってもいない。,
,,□,その他飲食［居酒屋］（経営者）,来客数の動き,・例年、10～11月はかなり売上の落ちる月だが、今年は早い時間はかなりの客がいる。しかし後半は全く通りに人影が見当たらなくなる。週末も遅い時間は人の流れが少ない。アルコールチェックの影響だろうか。,
,,□,住宅販売会社（代表取締役）,来客数の動き,・個人住宅や投資建築に関する相談件数が減少傾向にある。,
,,□,住宅販売会社（役員）,来客数の動き,・住宅価格の上昇を住宅ローンの低金利で補っている状況だが全般的に顧客の動きに盛り上がりがない印象がある。,
,,▲,商店街（代表者）,来客数の動き,・現在のところ、特筆すべき報告はない。,
